nome,placa,marca,cor
Gabriel Santana Pinto,ABD8D58,Toyota,Vermelho
Eduardo Fernandes Soares,ADD2E99,VW,Preto
João Ferreira dos Santos,FCB2D19,Toyota,Cinza
Erik Ponciano Machado,CBA9D84,Toyota,Preto
Miguel Gomes Melo,EEC7C84,Toyota,Preto
Sofia Cruz Araujo,DCC8D28,Hyundai,Cinza
Rafael Franco Dias,ABC1C36,Fiat,Branco
Erik Gomes Mendes,BDB4D56,VW,Cinza
Giovanna Amorim da Costa,DCF3C94,Chevrolet,Prata
Maria Paschoalino Machado,CDB5E33,Toyota,Branco
Miguel Braz Rodrigues,CCF7A46,VW,Preto
Gabriel Alves Dias,FDC9A59,Honda,Prata
André de Oliveira Castilho,ABE5B66,Fiat,Prata
Miguel Mesquita dos Santos,FBF8A88,Fiat,Cinza
Guilherme de Oliveira Lima,CAF6C57,Hyundai,Branco
Erik Cruz Athayde,DBD8C59,Fiat,Prata
Yasmin Queiroz dos Santos,BBF3C38,Toyota,Preto
Samuel Mesquita Pinto,CDF8E79,Fiat,Cinza
Sofia Braz Lima,AEF6A13,Chevrolet,Azul Claro
Rafael de Almeida Senzaki,DCB9B41,Fiat,Vermelho
André de Almeida Ribeiro,FCF2C70,VW,Branco
Livia de Medeiros Amancio,FCE7C34,Hyundai,Vermelho
Eduardo de Oliveira Mengue,DFD1B42,Honda,Vermelho
Guilherme Ferreira da Costa,DCB0B87,Toyota,Preto
Clara Bellini Lima,FCD6A33,Chevrolet,Preto
Miguel de Oliveira Sanches,FCD6A23,Toyota,Branco
Daniel Gomes Trindade,EAE2A41,Toyota,Cinza
Guilherme Fernandes Pinto,ADB7D31,Hyundai,Cinza
João de Almeida Lopes,FCA0A13,Chevrolet,Prata
Daniel Fernandes Lopes,DDE1B30,Honda,Azul Claro
Sofia Queiroz da Costa,FEC5A75,Chevrolet,Vermelho
Miguel de Medeiros Athayde,EAC9E63,VW,Azul Claro
Livia Braz Mengue,FBC8C77,Honda,Prata
Thiago de Almeida Senzaki,CCA3B10,Chevrolet,Vermelho
Yasmin Braz dos Santos,BDB3A29,VW,Cinza
Beatriz de Oliveira Mengue,AEA6B53,Hyundai,Prata
Eduardo Mesquita Dias,BFB4C70,Honda,Azul Claro
Daniel Cristine Machado,EBA1C55,Hyundai,Vermelho
Rafael Ponciano Campos,DED5E32,VW,Vermelho
Matheus Cruz Pinto,AEC8D72,Honda,Branco
Giovanna Santana Senzaki,FBD8D51,Fiat,Branco
Daniel Alves Lima,CBE2A36,Honda,Vermelho
Mariana Gomes da Costa,DAF7E42,Toyota,Prata
Giovanna Alves Mendonça,DFF6B33,VW,Cinza
Gabriel Vieira Lopes,ADC3E77,Honda,Azul Claro
Henrique Ferreira Silva,EBB2C55,Fiat,Vermelho
Sofia Franco Athayde,CED4B17,Fiat,Azul Claro
Guilherme Ponciano Mendonça,CCB2D97,Chevrolet,Prata
Samuel Santana Mendes,FDE1C57,VW,Branco
Pedro de Medeiros Domingues,ECC0C56,Fiat,Prata
Thiago de Oliveira Machado,ECB0A79,Honda,Cinza
Miguel Amorim Mendes,EBF1A41,Fiat,Cinza
Rafael Amorim Domingues,CFD2A73,Toyota,Azul Claro
Daniel Alves Amancio,CDF6A38,Toyota,Prata
Sofia Amorim Campos,AEF0E93,Chevrolet,Branco
Thiago Alves Camargo,EAF3B45,Toyota,Branco
Victor Mesquita Amancio,ABF4C26,Chevrolet,Prata
Victor de Almeida Lima,AFB7D84,Fiat,Cinza
Matheus de Almeida Domingues,DAC1C92,Honda,Prata
Pedro Fernandes Castilho,FAF8B12,Chevrolet,Cinza
Samuel Ponciano Lopes,DAB1D71,Hyundai,Prata
Clara de Medeiros Trindade,BDC7C73,Fiat,Branco
Vitória Cruz Dias,BCE3C73,Fiat,Preto
Vitória Nascimento Amancio,ACF7D49,VW,Branco
Samuel Martins Sanches,CFD7B51,Fiat,Azul Claro
Giovanna Nascimento Campos,BDE3A13,Fiat,Prata
Vinícius Ferreira Pereira,FEC7B56,Chevrolet,Azul Claro
Guilherme Santana Machado,FAA3B57,Honda,Azul Claro
Sofia de Oliveira Soares,DDF2C56,Toyota,Branco
Erik Cruz Lima,AAE0D55,Toyota,Cinza
Vitória Franco Castilho,DAE8D60,VW,Preto
Beatriz Vieira Sanches,CBE7D71,Fiat,Branco
Matheus Ponciano Amaral,EBC1C17,Hyundai,Preto
Daniel Fernandes Camargo,DEB7B49,Honda,Cinza
Gabriel Martins Sanches,BCB3A76,Hyundai,Cinza
Matheus Matos Rodrigues,DFA7E64,Chevrolet,Cinza
Maria Ferreira Trindade,EBE3B39,Fiat,Vermelho
Giovanna de Almeida Araujo,DCB9D31,VW,Preto
Victor Amorim Castilho,CEA6D13,VW,Vermelho
Erik Nascimento Camargo,BBF6A59,Toyota,Prata
Eduardo de Almeida Araujo,CCD5A94,Chevrolet,Vermelho
Sofia Santana Silva,AAE1B79,Toyota,Preto
Felipe Ferreira Ribeiro,CCB5A96,Fiat,Prata
Pedro da Silva Domingues,BAE4B43,Fiat,Cinza
Matheus de Medeiros Mendonça,EBE0E72,Hyundai,Azul Claro
Clara Gomes Mendes,CCC8C69,Hyundai,Azul Claro
Larissa Paschoalino Rodrigues,BCB7E77,Fiat,Prata
André Queiroz dos Santos,BBE4B65,Chevrolet,Vermelho
Erik Mesquita Araujo,DDF3E96,VW,Branco
Vitória Bellini Barbosa,AFB4B35,Fiat,Preto
Matheus de Medeiros Senzaki,BBD2B54,Chevrolet,Cinza
Erik Gomes Mendonça,DAB8C28,Hyundai,Vermelho
Henrique Ferreira Senzaki,CFF1B71,Honda,Cinza
Guilherme Bellini Athayde,DAC5D46,VW,Azul Claro
Larissa Amorim Domingues,CAD1E88,VW,Prata
Daniel Cruz Rodrigues,EDE1E69,Fiat,Prata
Victor Fernandes dos Santos,DBC4A83,Fiat,Preto
Sofia Nascimento Lopes,DBC1E89,Honda,Azul Claro
Yasmin Fernandes Lima,DDC3D83,Toyota,Prata
Daniel Martins Silva,AAC2A89,Fiat,Vermelho
Daniel de Medeiros Amancio,BEC2D18,Toyota,Branco
Henrique Paschoalino Silva,CEF0A40,Toyota,Cinza
Yasmin Matos Camargo,DCD8C21,Chevrolet,Cinza
Maria Cristine Lima,BCA5A64,Fiat,Preto
Felipe Matos Lima,EAB0A37,Hyundai,Preto
Sofia Cruz Castilho,EAC2C10,VW,Prata
André Matos Dias,CCD2D71,Toyota,Prata
Rafael Santana Machado,FBB4B89,Honda,Branco
Maria Braz Rodrigues,ADC2D18,VW,Prata
Matheus Cruz Rodrigues,ADD0D19,VW,Preto
Livia Braz Athayde,BAE7D55,Toyota,Vermelho
Eduardo Paschoalino Camargo,FAD6C89,VW,Preto
Guilherme da Silva Domingues,CFC6B53,Toyota,Azul Claro
João Martins dos Santos,EEC2C96,Honda,Branco
Giovanna de Medeiros Lopes,BCE2E35,VW,Cinza
Eduardo de Medeiros Soares,FDC1A16,Honda,Vermelho
Maria Martins Domingues,DBD4E15,Hyundai,Branco
Victor Paschoalino Ribeiro,CEB2A79,Toyota,Branco
Vinícius Queiroz Sanches,EBC6D56,Honda,Azul Claro
Gabriel Mesquita Melo,ABA8C97,VW,Prata
Pedro Bellini Pinto,BAF0E44,Fiat,Cinza
Beatriz Gomes Mengue,AEF0E73,Toyota,Branco
Samuel Alves Mendonça,BCC3B54,Chevrolet,Branco
Pedro Gomes Domingues,BAA2B51,Fiat,Branco
Erik de Oliveira Melo,CDA2C32,Toyota,Prata
Maria Gomes Mengue,BCA5E99,Fiat,Branco
Vitória Franco Barbosa,CFD9D68,VW,Cinza
Mariana Alves Dias,BDD6D65,Fiat,Azul Claro
Livia Cristine Castilho,DFD1B61,Chevrolet,Azul Claro
Maria Ponciano Mendes,FCC6D85,Chevrolet,Cinza
Gabriel Paschoalino da Costa,EBE0A96,Fiat,Preto
Larissa Martins Pereira,DBB4D13,Fiat,Vermelho
Gabriel de Oliveira Amaral,AEA0A92,Chevrolet,Vermelho
Victor Ferreira Mendonça,CDC8D19,Toyota,Branco
Clara Nascimento Campos,BDD3D90,Toyota,Branco
Rafael Fernandes Ribeiro,EDF8C27,Chevrolet,Branco
Daniel de Oliveira Mendes,DDA6A22,Chevrolet,Azul Claro
André Cristine Melo,EFD5B66,Chevrolet,Azul Claro
Mariana Queiroz da Costa,CBC8D24,Toyota,Azul Claro
Gabriel Cristine Silva,AAC6A65,Hyundai,Vermelho
Larissa Ferreira Araujo,DFA9D25,Hyundai,Prata
Pedro Vieira Silva,ABC1D70,Toyota,Cinza
Matheus Ponciano Sanches,EEB3C74,VW,Branco
Pedro Cristine Mengue,FCF3C78,Hyundai,Branco
Samuel Bellini Silva,BFD4E74,VW,Prata
Daniel Braz Mendes,DFC3D54,Hyundai,Cinza
Yasmin de Medeiros Rodrigues,AAF8A22,VW,Prata
Maria Bellini Castilho,DDB5A46,Chevrolet,Cinza
Yasmin de Medeiros Sanches,ECE6A98,Chevrolet,Azul Claro
João Franco Mendonça,FDD5E37,Toyota,Branco
Pedro Cruz Lopes,FAC6D47,VW,Prata
Livia Matos Barbosa,DAE9C87,Fiat,Azul Claro
Pedro Amorim Silva,CEB0B17,Toyota,Cinza
Eduardo Franco Mengue,ACA8D25,Fiat,Vermelho
Pedro Paschoalino Campos,CDA3D84,VW,Prata
Livia Cruz Rodrigues,FAB3E12,Toyota,Prata
Henrique Queiroz Barbosa,EEB0A11,VW,Azul Claro
Maria da Silva Pereira,AFA0C95,VW,Preto
Gabriel Braz Domingues,CEB1E70,VW,Branco
Henrique de Almeida Amancio,ACD9E14,Honda,Preto
Daniel Alves Athayde,CEB0C57,Fiat,Branco
Felipe Martins Melo,DFA7B10,Honda,Preto
Henrique Ferreira Araujo,FAB0E94,Toyota,Branco
Vinícius Amorim Senzaki,FAC4D69,Chevrolet,Preto
Felipe da Silva dos Santos,BEA3C83,Fiat,Preto
Thiago Matos Camargo,CEB6C99,Fiat,Branco
Matheus Santana Lima,CEE8A69,Chevrolet,Branco
Victor Nascimento Amaral,DAE9C63,Fiat,Azul Claro
Miguel de Medeiros Mendes,AFB2E53,Toyota,Preto
Maria Braz Soares,BEE0B65,Hyundai,Vermelho
Rafael Franco da Costa,FAF1E72,Chevrolet,Cinza
Victor de Medeiros Dias,FEE3C91,Fiat,Preto
Victor Cristine Dias,CAB2C61,Fiat,Azul Claro
Erik de Medeiros Ribeiro,BDB1E82,VW,Cinza
Erik Nascimento Mengue,EEA8C90,Chevrolet,Azul Claro
Livia Amorim Pinto,CDF3A36,VW,Azul Claro
Rafael Bellini Amaral,CAC0A88,Toyota,Azul Claro
Yasmin Cruz Trindade,FDA4B72,Fiat,Azul Claro
Thiago de Medeiros Araujo,ABF1C74,Fiat,Prata
Daniel da Silva Machado,CCB0A23,Hyundai,Preto
Mariana Mesquita Dias,CDC7E40,Hyundai,Prata
André Queiroz Araujo,EAF6B10,Fiat,Branco
Eduardo de Oliveira Sanches,AEE0D38,Honda,Vermelho
Eduardo Franco Rodrigues,CED9E62,Fiat,Prata
Maria Mesquita Dias,CBE5E15,Fiat,Prata
Sofia de Almeida Ribeiro,AFD8B27,Chevrolet,Preto
Gabriel Braz Pereira,CCF6E75,VW,Azul Claro
Miguel Santana Castilho,CBE2E81,Toyota,Cinza
André Gomes Athayde,DED5D60,Chevrolet,Branco
Sofia Fernandes Athayde,DFE3D90,VW,Cinza
Vinícius Alves dos Santos,FFC2A15,VW,Cinza
Matheus Vieira Senzaki,AFF2E98,Toyota,Vermelho
Miguel Vieira Ribeiro,EAC5A62,Fiat,Preto
Matheus Cristine Domingues,ECC7A17,Toyota,Vermelho
Erik da Silva Campos,ECA8A77,Toyota,Azul Claro
Maria Nascimento Pereira,FDF9A69,Chevrolet,Cinza
Guilherme Ponciano Domingues,ADD2A54,Chevrolet,Prata
Guilherme Amorim Amaral,BDF7A44,VW,Preto
Matheus Ferreira Amancio,BDC1C31,VW,Prata
Vinícius Alves Soares,DBB8A27,Fiat,Branco
Giovanna Cruz Rodrigues,EAF3B85,Fiat,Vermelho
Miguel Cruz Rodrigues,BBD1A21,Fiat,Cinza
André Queiroz Mengue,EBE2D67,Hyundai,Prata
Daniel Cruz Senzaki,FCD4C57,VW,Vermelho
Eduardo Martins dos Santos,DEA3A73,Toyota,Vermelho
Victor de Medeiros Mendes,ECC7D36,Fiat,Preto
Eduardo Ponciano Pinto,EAD0B14,VW,Branco
Victor Santana Trindade,DEB2B86,Hyundai,Cinza
Eduardo Matos Pinto,EDD0A35,Chevrolet,Azul Claro
Matheus Nascimento da Costa,EBF9A97,Chevrolet,Azul Claro
Mariana da Silva Pinto,AAE2C33,Toyota,Vermelho
Sofia Cruz Amaral,EAD8D99,Chevrolet,Branco
Thiago Matos Lopes,FFD6E52,Chevrolet,Cinza
Larissa da Silva Machado,BBC6A69,Toyota,Branco
Larissa Matos Trindade,CBF3A51,Chevrolet,Azul Claro
Yasmin Ferreira Trindade,EDE9E14,Hyundai,Preto
Maria Matos Araujo,CAC7E83,Honda,Cinza
Yasmin Cruz Ribeiro,FDE3E67,VW,Cinza
Victor Martins Ribeiro,CBA8B73,VW,Azul Claro
Matheus Queiroz Campos,DFF1E17,Hyundai,Prata
Clara Gomes Rodrigues,DED8D95,Honda,Prata
Daniel Vieira Rodrigues,EAD8A78,Hyundai,Vermelho
Beatriz de Almeida Mendes,FFB8B51,Chevrolet,Azul Claro
Victor Gomes dos Santos,ECE3C46,Hyundai,Branco
Vitória Franco Lima,CFA4D75,Honda,Cinza
Guilherme Braz Campos,BDB9B17,Chevrolet,Preto
Livia Amorim Senzaki,EFD3D52,Toyota,Prata
Rafael Amorim Campos,AAE7A85,Honda,Vermelho
Rafael Mesquita Pinto,BDA7D85,VW,Cinza
Matheus Amorim Campos,CAF1D79,Fiat,Azul Claro
João Gomes Mendonça,CCA1E77,Fiat,Preto
Yasmin Franco dos Santos,CEE9B31,Honda,Vermelho
Pedro Ferreira Mendes,AAA6C84,VW,Azul Claro
Vinícius Matos Araujo,BBC8E84,Toyota,Vermelho
Felipe Gomes Machado,FED0D55,Fiat,Prata
Thiago Ponciano Dias,AEE6A77,VW,Prata
Erik de Oliveira Pinto,BDF4E41,Honda,Branco
Vinícius de Almeida Araujo,DFA5B90,Honda,Vermelho
Matheus Matos Domingues,FAC8A11,Honda,Vermelho
Erik Braz Domingues,CEE5B26,Hyundai,Vermelho
Vinícius Bellini Machado,FDC3C43,Fiat,Preto
Maria Nascimento Amancio,DEF5D41,Honda,Vermelho
André Nascimento dos Santos,CAD0D76,Fiat,Cinza
Victor Amorim Lima,ABA4E38,Honda,Vermelho
Erik Gomes Camargo,BAD9B72,Chevrolet,Azul Claro
Livia Braz da Costa,FEB8A90,Hyundai,Branco
Rafael Queiroz Pereira,FCA3B39,VW,Azul Claro
João Bellini dos Santos,CDD1C73,VW,Azul Claro
Clara Vieira Amancio,EDD4A63,Hyundai,Vermelho
Vitória Ferreira Athayde,CDF3B53,Fiat,Cinza
Daniel Ferreira Ribeiro,FAA7B51,Hyundai,Branco
Matheus Nascimento Machado,ECA2B61,Chevrolet,Vermelho
Vinícius Franco Mengue,AFD2E44,Chevrolet,Prata
Clara Matos Amancio,FDE9A31,Chevrolet,Vermelho
Beatriz da Silva Machado,DAB9E97,Hyundai,Preto
André Vieira Sanches,DAE9B17,Fiat,Branco
Gabriel Fernandes Senzaki,CDC4A90,VW,Branco
Matheus Cristine Sanches,BFC7A81,Honda,Branco
Livia Fernandes Araujo,ACE5C13,Hyundai,Azul Claro
Mariana Amorim Silva,EAA3E42,Toyota,Vermelho
Eduardo Alves Silva,BFA6D33,Hyundai,Prata
Victor Cristine Lopes,EEF9B70,Toyota,Prata
Mariana Gomes Pereira,FAB6C42,VW,Cinza
Beatriz Vieira Ribeiro,FED4A72,Hyundai,Prata
Giovanna Mesquita Melo,FBB4D17,Honda,Prata
Sofia de Almeida Domingues,FCD9C76,Chevrolet,Branco
Thiago de Medeiros Araujo,EDA0E30,Chevrolet,Preto
Matheus Gomes Mendonça,DEF4B12,Toyota,Cinza
Vitória Matos Rodrigues,DEC8D53,Toyota,Azul Claro
Gabriel Gomes Domingues,DEE8C68,Fiat,Vermelho
Thiago Ponciano Domingues,DDE2C46,VW,Cinza
Miguel Braz Melo,BBA8C64,Toyota,Cinza
Livia Vieira Mengue,EFE0C34,Toyota,Preto
Maria Matos Camargo,ECE5A30,Hyundai,Branco
Rafael de Oliveira Melo,BAB0D27,Toyota,Preto
Larissa de Medeiros Mengue,FCF5E61,VW,Preto
Vinícius Gomes Mengue,CCE9E54,Fiat,Preto
Vitória Amorim Pereira,ECE8A72,VW,Vermelho
André Paschoalino Machado,FFF4A66,Honda,Vermelho
Rafael Gomes Camargo,DEC1E24,Toyota,Cinza
João Ferreira Castilho,FDA3B25,Toyota,Preto
Vinícius Nascimento Mendes,DDA3B81,Hyundai,Branco
Beatriz Ponciano Campos,EBE8A33,Fiat,Branco
Daniel de Medeiros Mendonça,BCF7E19,Honda,Cinza
Clara Bellini Lima,EDE7C23,VW,Vermelho
Vinícius Bellini Mengue,EDB4E97,Honda,Preto
Erik Amorim Ribeiro,DBE2E98,Chevrolet,Prata
Erik de Oliveira Machado,AAB8A45,Honda,Preto
Miguel Franco Athayde,BDC9D41,Toyota,Azul Claro
Samuel Mesquita Pinto,ABA9B41,Toyota,Prata
Larissa de Oliveira Mendonça,DEF3A59,Toyota,Branco
Vitória da Silva Dias,BBE1E83,Hyundai,Vermelho
Samuel Nascimento Barbosa,BED0E22,Chevrolet,Preto
Thiago Braz Mendes,AFA2A38,Hyundai,Cinza
André Fernandes Silva,BBA1B67,Toyota,Preto
Vinícius Ponciano Castilho,BEC9C27,Hyundai,Branco
Guilherme Santana Melo,ABF5D55,Chevrolet,Cinza
Daniel de Almeida Ribeiro,CDE4D20,Fiat,Branco
Rafael de Medeiros Soares,CFF5B71,Fiat,Azul Claro
Livia Cristine Senzaki,CCC0B82,Hyundai,Branco
Mariana Paschoalino Amancio,FBC5A72,Chevrolet,Vermelho
Guilherme Santana dos Santos,FDE5B73,Honda,Branco
Giovanna Matos Mendonça,BFF3C19,Chevrolet,Branco
Matheus Cristine Araujo,CFE2D89,Chevrolet,Azul Claro
Livia Queiroz Rodrigues,AFA8E90,Fiat,Azul Claro
André de Oliveira Machado,BCC8A82,Hyundai,Cinza
Daniel Nascimento Campos,BCD6A75,Toyota,Azul Claro
Felipe Braz Campos,AED9E30,Honda,Branco
Eduardo Matos Barbosa,EBA8E47,Honda,Azul Claro
Sofia Matos Castilho,FAD6E52,Honda,Prata
Beatriz Cruz Pinto,EFC4A58,Toyota,Branco
Gabriel Cristine Athayde,DEE9E26,Hyundai,Branco
Maria Alves Soares,BDF5E45,Fiat,Vermelho
Larissa Santana Silva,CAF2B93,Honda,Azul Claro
Thiago Cruz Trindade,BBF0D34,Fiat,Preto
Miguel Fernandes Camargo,BFB4C57,Chevrolet,Preto
Miguel Franco Dias,EEF1E58,Chevrolet,Preto
Mariana Braz Mengue,ECB1B93,Chevrolet,Azul Claro
Matheus Santana Melo,DFF5E63,Hyundai,Vermelho
Eduardo Alves Pinto,FAC6E91,Honda,Cinza
Livia Bellini Machado,AAD5D39,Chevrolet,Azul Claro
Pedro Nascimento Amancio,FEF1D99,VW,Prata
Guilherme Paschoalino Rodrigues,DDF4E78,Honda,Branco
Erik Martins Sanches,ABD5D58,Hyundai,Branco
Matheus Vieira Machado,EFB4C38,Chevrolet,Azul Claro
Victor Fernandes Amancio,CDB7B52,Toyota,Azul Claro
Larissa Ferreira Soares,EFA5B61,Hyundai,Vermelho
Miguel Franco Amaral,EFC6B55,Toyota,Vermelho
Mariana Mesquita Araujo,DCF9E11,Toyota,Prata
Samuel da Silva Amancio,BFF1E70,Honda,Branco
Clara Amorim Lopes,DFF3D18,Honda,Cinza
Sofia Braz Mendes,EEC2C92,Fiat,Preto
Henrique de Almeida Castilho,DDA1D18,Chevrolet,Prata
Yasmin Nascimento Campos,FDA5B66,Hyundai,Preto
Daniel Bellini Lima,BAA6C42,Fiat,Azul Claro
Erik Santana Mendonça,BCB5E51,Toyota,Preto
Pedro Cruz Castilho,EFD9D51,Toyota,Preto
Miguel Cruz Silva,BFF2D74,Toyota,Vermelho
João de Oliveira Domingues,EFD9A46,Toyota,Vermelho
Giovanna de Almeida Rodrigues,BFD6B91,Fiat,Cinza
Giovanna de Almeida Dias,FFC6C64,Fiat,Azul Claro
Daniel Matos Silva,FDA7A61,Chevrolet,Prata
João de Almeida Mendes,BAA6C68,Hyundai,Prata
Victor Nascimento Domingues,EBD9B62,Chevrolet,Azul Claro
André Alves Machado,EED2E98,Toyota,Cinza
João Mesquita Camargo,FFA5D76,Chevrolet,Prata
Vinícius Gomes Sanches,FAF8A57,Toyota,Prata
Henrique Matos Araujo,DCF2D29,Toyota,Prata
Felipe Nascimento Campos,ECB4A60,Fiat,Prata
Maria Gomes Amancio,FBC3C37,Hyundai,Prata
Miguel Fernandes Pereira,BBE3B91,VW,Preto
Larissa Bellini Lima,ACF6D44,Honda,Azul Claro
Matheus Alves Mendes,AFA5D10,Hyundai,Prata
Guilherme Mesquita Lopes,CCC0D30,Honda,Azul Claro
Pedro Matos Lopes,BDE8C40,Hyundai,Vermelho
Felipe Santana Sanches,EAC1B60,Hyundai,Cinza
André Gomes Barbosa,FDE0C53,Honda,Prata
Mariana Braz Melo,BED4B37,Fiat,Vermelho
João Fernandes Melo,FEB4C69,VW,Preto
Clara Alves Araujo,CFD3D49,Chevrolet,Azul Claro
Pedro da Silva Camargo,FDA5D22,VW,Azul Claro
André Amorim Amancio,FBE9D50,Chevrolet,Cinza
Beatriz Oliveira de Almeida,DDE3B49,Fiat,Azul Claro
Yasmin Gomes Dias,CBB5E53,Fiat,Vermelho
Felipe Cruz Pinto,AFB7A85,Fiat,Cinza
Daniel Queiroz Mendes,CBA4A69,Hyundai,Branco
Rafael Paschoalino Dias,BFC5C70,Chevrolet,Prata
Larissa Mesquita Mendonça,AEF4C63,VW,Vermelho
Beatriz Braz Trindade,BCE1B79,Honda,Vermelho
Miguel Vieira Rodrigues,DFD4A41,Toyota,Azul Claro
João Cruz dos Santos,FAB1C21,Honda,Branco
Felipe Matos da Costa,AAF8A30,Chevrolet,Preto
Vitória Braz Mendonça,FFC0C29,Honda,Preto
Henrique Santana Pinto,CDC9E95,Hyundai,Branco
Erik de Medeiros Barbosa,FFB7A78,VW,Cinza
Thiago de Almeida dos Santos,FCD3E86,Fiat,Branco
Livia Fernandes Lima,CED2C14,Chevrolet,Cinza
Pedro Matos Rodrigues,AFE1B13,Honda,Vermelho
Felipe Amorim dos Santos,BAF7B91,Toyota,Cinza
Livia Queiroz Mengue,AEB5E87,Toyota,Preto
Victor Santana Mengue,ACA1B64,VW,Branco
Vitória Vieira Pinto,FCB7C59,Honda,Preto
Thiago Martins Amancio,BED3C82,Honda,Cinza
Henrique Nascimento Dias,FED5C96,Honda,Azul Claro
Miguel da Silva Machado,EBE5B43,Honda,Branco
Vinícius Matos Sanches,DBF8C84,Chevrolet,Azul Claro
Felipe Paschoalino dos Santos,DEE3A25,Toyota,Vermelho
Matheus Amorim Silva,EBC3A93,VW,Preto
Vinícius Ponciano Dias,BCC1E90,VW,Vermelho
Matheus Fernandes Barbosa,EBE9B71,VW,Vermelho
Victor Gomes Campos,BCA2C95,Fiat,Azul Claro
Thiago Ferreira Melo,BDB9A58,Toyota,Branco
Larissa Cristine Dias,DAD7D75,Fiat,Azul Claro
Gabriel Fernandes Pinto,BCB9A96,Chevrolet,Prata
Clara Queiroz Campos,CDB3B14,VW,Prata
Rafael da Silva Sanches,DFE3A26,Toyota,Azul Claro
André Paschoalino Camargo,EBA2E24,Fiat,Vermelho
Henrique Amorim Melo,ACF7B93,VW,Azul Claro
Miguel de Medeiros dos Santos,AFA4B78,VW,Preto
André Alves Lima,DDC1B84,Toyota,Azul Claro
Beatriz Gomes da Costa,ECE5A71,VW,Cinza
Giovanna da Silva Soares,BCF7D43,VW,Prata
Sofia Mesquita dos Santos,EBE9E42,Hyundai,Preto
Larissa Ferreira Dias,DCD3C61,Honda,Branco
Pedro Amorim Amaral,ECE6C89,Chevrolet,Preto
Miguel Paschoalino Trindade,BFC3E80,Fiat,Cinza
Miguel Santana Domingues,AFD9E51,Honda,Cinza
Guilherme de Almeida Athayde,ACC7C78,Honda,Branco
Henrique Queiroz Rodrigues,AEE7C64,Chevrolet,Cinza
Livia Braz Castilho,AAB5D97,Chevrolet,Vermelho
Beatriz Ferreira Castilho,BDA0B13,VW,Azul Claro
Erik Vieira Amaral,BDF8D75,Fiat,Preto
Maria Cruz Melo,ACF1C87,Hyundai,Prata
Larissa Ferreira Senzaki,CCD7A95,Honda,Azul Claro
Erik de Almeida da Costa,CEC3C11,VW,Prata
Thiago Ponciano Melo,AEE3B19,Fiat,Cinza
Erik Cristine Mengue,BCA3E10,Honda,Branco
André Amorim Amancio,DBC8D37,Honda,Azul Claro
Beatriz Cruz Rodrigues,AEF6E93,Honda,Preto
Vitória Bellini Camargo,ACD5B80,Chevrolet,Cinza
Clara Ponciano Rodrigues,FEC9E38,VW,Branco
Beatriz Nascimento Lima,FAC8A81,Honda,Branco
Vinícius de Medeiros Soares,CAE3D47,Honda,Cinza
Victor Mesquita Ribeiro,CDD0A52,VW,Vermelho
Samuel Franco Ribeiro,BCC9C35,Chevrolet,Azul Claro
Pedro da Silva Camargo,ADE2B40,Honda,Preto
Rafael Amorim Mendonça,FDE5E90,Chevrolet,Azul Claro
Livia Ferreira Athayde,ACA7B10,Hyundai,Cinza
Livia Martins Pinto,CBF4E99,Hyundai,Branco
Samuel Braz Mendonça,ECE3B35,Fiat,Cinza
Clara de Oliveira Trindade,CBF2A75,Chevrolet,Branco
Felipe de Almeida Mendes,FEA8A10,Honda,Branco
Livia de Almeida Domingues,ECE3B70,Hyundai,Preto
Eduardo Cristine Athayde,AFA7C87,Hyundai,Cinza
Erik Martins Athayde,FCB6E32,Fiat,Prata
Clara Martins Castilho,DDC2C48,Chevrolet,Branco
Mariana Braz Rodrigues,CEF5E52,Hyundai,Azul Claro
Maria Braz da Costa,CFC7A54,Fiat,Branco
Erik Amorim Camargo,ECF4C70,Toyota,Preto
Yasmin Bellini Mendes,BDB1B85,Fiat,Vermelho
Miguel Franco Pinto,CFC5D66,VW,Prata
Mariana Cruz Camargo,FAD5E17,VW,Cinza
Pedro Alves da Costa,BBE8C63,VW,Prata
Rafael Amorim Campos,FCF4D61,VW,Cinza
Miguel Amorim Mengue,DED6D99,Toyota,Cinza
Victor Ponciano Camargo,DBA3E38,Fiat,Azul Claro
Gabriel Santana Rodrigues,EDC6E20,Chevrolet,Branco
Vinícius da Silva da Costa,CDE7B15,Chevrolet,Azul Claro
Vinícius de Medeiros Lopes,DDB6C79,Toyota,Preto
Yasmin Cristine Amaral,FAE2A75,Chevrolet,Cinza
Mariana Vieira Machado,CBE9C22,Hyundai,Cinza
Vinícius Franco Amaral,FEE5D31,VW,Branco
Henrique da Silva dos Santos,BED2C59,Chevrolet,Vermelho
André da Silva dos Santos,CAB6E13,Chevrolet,Cinza
Yasmin Franco Senzaki,EDE8A15,Toyota,Preto
Pedro Fernandes Pinto,BBE3C92,Honda,Prata
Beatriz Alves da Costa,DFD0D45,Chevrolet,Cinza
Vitória Martins Barbosa,DCB9E91,Toyota,Branco
Eduardo Santana Sanches,FEE9D84,Toyota,Branco
Pedro Bellini Pinto,FDC9A78,Honda,Prata
Beatriz Vieira Amancio,CCB4D65,Chevrolet,Branco
Giovanna de Oliveira Silva,FCA0D61,Hyundai,Vermelho
Daniel Gomes Trindade,FED5B71,Chevrolet,Vermelho
Livia Nascimento Sanches,BEA2D39,Hyundai,Branco
